,ChannelID,messageid,issuerid
11768,1075101206,2185,182
11769,1136626166,7433,149
11770,1197210433,16072,62
11771,1326656811,1789,231
11772,1203560567,233210,223
11773,1203560567,234632,160
11774,1160971567,2949,11
11775,1239405989,6590,74
11776,1160971567,3736,187
11777,1239405989,4831,229
11778,1197210433,9473,72
11779,1228933667,3359,7
11780,1063908560,5093,111
11781,1197210433,16833,115
11782,1197210433,22484,7
11783,1075565753,36835,11
11784,1239405989,5903,90
11785,1411960688,3397,235
11786,1006112008,22098,2
11787,1050820672,232850,236
11788,1203560567,247691,186
11789,1075565753,42586,89
11790,1138794914,7037,7
11791,1075101206,10397,7
11792,1075101206,16741,56
11793,1160971567,3913,160
11794,1203560567,234450,218
11795,1203560567,23008,7
11796,1197210433,10809,220
11797,1125172232,30282,199
11798,1006112008,3601,229
11799,1125172232,38547,225
11800,1172556372,3583,7
11801,1411960688,4315,48
11802,1320489152,136,88
11803,1152653774,111,89
11804,1197210433,11366,36
11805,1221575601,1771,89
11806,1172556372,2327,7
11807,1351339368,6100,236
11808,1099860397,87659,230
11809,1075565753,32872,225
11810,1125172232,18336,89
11811,1203560567,62611,221
11812,1203560567,146510,225
11813,1203560567,238608,116
11814,1498564557,7605,112
11815,1172556372,3793,160
11816,1038402501,48505,228
11817,1203560567,277252,4
11818,1215658351,7460,157
11819,1300011741,3542,182
11820,1498564557,3439,53
11821,1075101206,1095,4
11822,1197296889,20288,236
11823,1498564557,7125,163
11824,1203560567,41063,177
11825,1197296889,18445,112
11826,1063908560,9805,47
11827,1271795466,897,7
11828,1203560567,27480,120
11829,1203560567,69231,7
11830,1203560567,35621,228
11831,1203560567,81177,111
11832,1387542768,2382,241
11833,1197210433,58965,236
11834,1136626166,35987,150
11835,1203560567,30598,100
11836,1203560567,35060,227
11837,1203560567,8604,111
11838,1203560567,266865,185
11839,1239405989,6153,231
11840,1203560567,74084,99
11841,1125172232,45760,48
11842,1136626166,6716,149
11843,1203560567,19531,103
11844,1041482399,10783,197
11845,1001029560,12919,235
11846,1168461049,4764,48
11847,1300011741,18942,271
11848,1075565753,43494,116
11849,1138794914,2117,152
11850,1107922757,543,228
11851,1197210433,58860,12
11852,1197296889,2751,7
11853,1347079925,17525,163
11854,1480922328,4689,152
11855,1203560567,251108,175
11856,1063908560,4669,26
11857,1326656811,1082,186
11858,1221575601,2024,36
11859,1066174394,1776,7
11860,1136626166,45023,230
11861,1203560567,227713,33
11862,1176102307,3273,236
11863,1075101206,2923,27
11864,1203560567,97751,150
11865,1351339368,7096,223
11866,1351339368,7142,273
11867,1300011741,18851,7
11868,1387542768,2368,230
11869,1197210433,49314,153
11870,1203560567,1142,197
11871,1075101206,3938,57
11872,1172556372,3430,255
11873,1239405989,5204,152
11874,1203560567,236471,236
11875,1565800335,2077,251
11876,1239405989,6190,4
11877,1168461049,366,7
11878,1203560567,93965,88
11879,1203560567,35686,229
11880,1203560567,124216,26
11881,1197210433,23643,185
11882,1203560567,246137,7
11883,1203560567,274098,152
11884,1152653774,2947,230
11885,1063908560,10078,187
11886,1265642153,10535,150
11887,1351339368,5733,220
11888,1351339368,5635,228
11889,1480181440,896,225
11890,1203560567,2022,236
11891,1203560567,137505,26
11892,1066174394,5817,225
11893,1239405989,6788,72
11894,1203560567,9745,7
11895,1370807683,285,47
11896,1320489152,350,223
11897,1203560567,16803,48
11898,1351339368,5478,236
11899,1326656811,1238,185
11900,1136626166,7874,48
11901,1203560567,133843,185
11902,1197210433,16927,22
11903,1203560567,248060,61
11904,1063908560,3525,32
11905,1179191696,243,89
11906,1203560567,3301,112
11907,1203560567,47646,32
11908,1125172232,4150,4
11909,1203560567,49607,32
11910,1336381049,7319,227
11911,1197210433,49783,186
11912,1075101206,5248,228
11913,1203560567,1015,204
11914,1203560567,235122,12
11915,1203560567,90122,7
11916,1107922757,7175,112
11917,1480181440,254,152
11918,1063908560,636,230
11919,1203560567,92869,72
11920,1300011741,2369,53
11921,1131897537,2612,230
11922,1203560567,235834,115
11923,1197296889,18099,150
11924,1351339368,7096,160
11925,1418181070,4784,99
11926,1203560567,231935,11
11927,1075101206,4639,115
11928,1203560567,20389,24
11929,1153763064,16679,90
11930,1203560567,20257,48
11931,1197210433,12409,157
11932,1239405989,5186,90
11933,1203560567,239651,48
11934,1075565753,38669,127
11935,1131897537,143,4
11936,1203560567,19655,72
11937,1351339368,1442,7
11938,1125172232,26860,236
11939,1239405989,4837,90
11940,1203560567,236045,186
11941,1203560567,234193,100
11942,1203560567,14502,225
11943,1125172232,27918,149
11944,1075101206,402,7
11945,1203560567,146042,7
11946,1203560567,232026,115
11947,1124914483,3375,7
11948,1239405989,4864,160
11949,1203560567,66309,108
11950,1197210433,7033,150
11951,1075101206,4210,199
11952,1203560567,227155,116
11953,1351339368,6053,142
11954,1221575601,4863,219
11955,1203560567,36299,115
11956,1320489152,622,7
11957,1498564557,2559,48
11958,1063908560,10638,115
11959,1075565753,33133,225
11960,1075565753,36518,127
11961,1075101206,3856,7
11962,1203560567,17952,111
11963,1203560567,39621,7
11964,1063908560,3386,225
11965,1075101206,4998,230
11966,1229197937,2954,48
11967,1498564557,1303,48
11968,1197210433,59007,152
11969,1138794914,8607,7
11970,1001029560,6709,7
11971,1203560567,89120,150
11972,1203560567,61059,236
11973,1136626166,36917,152
11974,1001029560,6761,230
11975,1474421383,484,7
11976,1203560567,65653,24
11977,1300011741,11861,53
11978,1203560567,146484,185
11979,1219484576,3737,204
11980,1001029560,14152,127
11981,1498564557,6587,127
11982,1197210433,49577,72
11983,1203560567,89729,197
11984,1197210433,14193,32
11985,1136626166,22383,187
11986,1347079925,13690,25
11987,1203560567,239513,165
11988,1125172232,311,7
11989,1203560567,52861,11
11990,1041482399,10647,116
11991,1172556372,904,26
11992,1075101206,9696,26
11993,1075101206,15561,56
11994,1239405989,5711,225
11995,1125172232,24289,33
11996,1203560567,22126,100
11997,1203560567,139990,111
11998,1300011741,18631,25
11999,1063908560,1496,225
12000,1203560567,114245,227
12001,1498564557,4395,112
12002,1197210433,57894,150
12003,1203560567,226964,89
12004,1203560567,273384,4
12005,1176102307,4445,112
12006,1203560567,8406,4
12007,1063908560,2401,25
12008,1063908560,9726,112
12009,1075565753,33299,225
12010,1168461049,2339,4
12011,1273481348,4736,150
12012,1125172232,19132,7
12013,1239405989,5318,89
12014,1063908560,9700,72
12015,1203560567,47849,88
12016,1203560567,5146,58
12017,1003921752,59291,223
12018,1075101206,15825,111
12019,1160971567,3742,111
12020,1320489152,2594,89
12021,1075565753,31889,225
12022,1203560567,1306,74
12023,1203560567,148352,56
12024,1203560567,271784,53
12025,1197296889,17492,111
12026,1160971567,3106,163
12027,1203560567,242269,53
12028,1203560567,226267,53
12029,1075101206,5389,26
12030,1131897537,614,231
12031,1125172232,9508,158
12032,1197210433,20845,175
12033,1215658351,3607,229
12034,1498564557,6575,127
12035,1124914483,3387,7
12036,1003921752,60098,111
12037,1197210433,58828,111
12038,1197210433,51484,24
12039,1203560567,132306,204
12040,1197210433,24690,36
12041,1229197937,3295,7
12042,1197296889,14204,235
12043,1099860397,82089,61
12044,1351339368,6306,115
12045,1197210433,7976,225
12046,1351339368,2493,221
12047,1197296889,5624,99
12048,1001029560,14659,163
12049,1203560567,278332,267
12050,1203560567,8721,129
12051,1228933667,2517,88
12052,1063908560,10136,111
12053,1197210433,53056,225
12054,1300011741,18288,118
12055,1326656811,1412,100
12056,1370807683,54,32
12057,1203560567,3197,24
12058,1063908560,9784,116
12059,1203560567,112657,150
12060,1203560567,32490,223
12061,1203560567,139719,185
12062,1203560567,69608,32
12063,1075101206,5337,115
12064,1075101206,7014,116
12065,1351339368,5650,223
12066,1001029560,16802,185
12067,1351339368,6624,152
12068,1296370416,139,236
12069,1203560567,74615,12
12070,1066174394,7809,99
12071,1203560567,272714,241
12072,1203560567,251421,163
12073,1063908560,9866,26
12074,1347079925,14191,111
12075,1075565753,33467,127
12076,1063908560,791,99
12077,1326656811,1387,7
12078,1199979298,7481,22
12079,1125172232,12810,103
12080,1099860397,72518,100
12081,1203560567,251427,53
12082,1197296889,671,7
12083,1001029560,16889,127
12084,1239405989,6696,236
12085,1203560567,10375,48
12086,1203560567,70794,231
12087,1075101206,15730,111
12088,1239405989,4602,53
12089,1203560567,18309,89
12090,1203560567,19952,227
12091,1203560567,141600,177
12092,1197296889,1222,7
12093,1197210433,22371,11
12094,1075101206,14484,163
12095,1203560567,277710,267
12096,1203560567,247835,185
12097,1203560567,7322,100
12098,1203560567,26139,32
12099,1351339368,832,7
12100,1203560567,66519,195
12101,1075101206,10784,236
12102,1131897537,1665,7
12103,1125172232,46479,228
12104,1565800335,2212,36
12105,1387542768,1599,150
12106,1252550556,644,7
12107,1308785417,31851,186
12108,1160971567,3951,11
12109,1203560567,226547,236
12110,1203560567,2629,132
12111,1203560567,93845,141
12112,1336381049,7362,236
12113,1197296889,15384,218
12114,1203560567,223360,235
12115,1199979298,869,22
12116,1326656811,741,150
12117,1197210433,20501,115
12118,1136626166,33408,235
12119,1203560567,234569,204
12120,1203560567,115822,225
12121,1239405989,5361,115
12122,1300011741,17537,100
12123,1041482399,9413,11
12124,1197210433,12675,223
12125,1075101206,15715,230
12126,1203560567,238014,227
12127,1197210433,45042,235
12128,1197210433,51922,11
12129,1172556372,879,62
12130,1075101206,9826,11
12131,1066174394,12805,265
12132,1203560567,38720,120
12133,1203560567,9999,7
12134,1203560567,128079,197
12135,1203560567,246133,48
12136,1203560567,18041,141
12137,1138794914,6862,108
12138,1203560567,125037,142
12139,1203560567,126019,115
12140,1172556372,1120,115
12141,1300011741,19049,111
12142,1203560567,235555,228
12143,1203560567,233947,187
12144,1075101206,5905,150
12145,1197210433,891,4
12146,1203560567,41956,100
12147,1138179385,698,48
12148,1197210433,22454,25
12149,1498564557,7037,160
12150,1557052991,13010,230
12151,1300011741,17442,163
12152,1308785417,30639,116
12153,1203560567,100251,230
12154,1197296889,16278,127
12155,1203560567,236243,7
12156,1239405989,5356,112
12157,1197296889,18730,175
12158,1075101206,5611,33
12159,1480181440,1002,72
12160,1203560567,115159,4
12161,1075565753,30888,100
12162,1203560567,235323,137
12163,1001029560,2160,111
12164,1203560567,80455,142
12165,1203560567,3595,100
12166,1125172232,23326,229
12167,1075565753,35422,111
12168,1203560567,261715,47
12169,1480181440,6993,99
12170,1063908560,4150,7
12171,1203560567,2477,112
12172,1197210433,52935,231
12173,1300011741,10131,100
12174,1203560567,270718,53
12175,1063908560,10606,231
12176,1001029560,14596,236
12177,1041482399,11931,230
12178,1203560567,15561,88
12179,1203560567,10409,129
12180,1565800335,1485,127
12181,1203560567,236675,227
12182,1075101206,16418,236
12183,1418181070,4820,111
12184,1066174394,10821,61
12185,1075101206,1982,26
12186,1203560567,55771,7
12187,1203560567,241407,153
12188,1203560567,266568,185
12189,1203560567,266954,261
12190,1239405989,4868,56
12191,1125172232,21661,88
12192,1203560567,51690,99
12193,1203560567,72504,112
12194,1138794914,551,33
12195,1197210433,18213,7
12196,1063908560,5937,12
12197,1219484576,3701,112
12198,1203560567,266861,163
12199,1203560567,253331,236
12200,1203560567,51512,225
12201,1366793743,11141,230
12202,1347079925,14217,25
12203,1300011741,4661,120
12204,1203560567,130128,11
12205,1351339368,6536,72
12206,1001029560,15239,150
12207,1351339368,1365,163
12208,1131897537,2739,111
12209,1203560567,19632,7
12210,1203560567,96789,32
12211,1320489152,1948,229
12212,1203560567,19518,199
12213,1265642153,9882,230
12214,1203560567,235961,79
12215,1203560567,239480,48
12216,1075101206,6864,230
12217,1075101206,5970,197
12218,1134400443,21775,56
12219,1203560567,9962,74
12220,1203560567,7356,72
12221,1203560567,53403,175
12222,1203560567,74642,36
12223,1203560567,85289,111
12224,1308785417,29195,127
12225,1203560567,239485,223
12226,1203560567,249335,24
12227,1197210433,2140,7
12228,1203560567,233210,100
12229,1160971567,3510,112
12230,1075565753,35966,160
12231,1366793743,9779,228
12232,1203560567,23854,91
12233,1197210433,24215,116
12234,1075101206,16878,241
12235,1351339368,6824,47
12236,1565800335,1583,228
12237,1197210433,4677,129
12238,1197210433,1776,218
12239,1203560567,76906,112
12240,1203560567,48033,72
12241,1296370416,31,223
12242,1203560567,250930,115
12243,1203560567,70052,32
12244,1001029560,13666,48
12245,1203560567,248314,61
12246,1075565753,30645,225
12247,1179191696,1484,111
12248,1203560567,109997,230
12249,1203560567,238591,127
12250,1041482399,10361,152
12251,1203560567,248618,150
12252,1203560567,28695,90
12253,1203560567,78865,227
12254,1138794914,936,2
12255,1351339368,2135,7
12256,1197210433,22767,185
12257,1203560567,236354,152
12258,1160971567,3986,185
12259,1203560567,225860,235
12260,1239405989,4857,163
12261,1075565753,31498,100
12262,1203560567,235223,25
12263,1203560567,435,103
12264,1138794914,6581,187
12265,1347079925,4151,185
12266,1351339368,1893,7
12267,1203560567,236813,236
12268,1160971567,2877,236
12269,1172556372,4059,163
12270,1197210433,50613,99
12271,1075101206,16282,115
12272,1063908560,9779,236
12273,1203560567,95061,190
12274,1203560567,84282,62
12275,1203560567,242815,7
12276,1239405989,5618,47
12277,1351339368,7071,7
12278,1203560567,53517,112
12279,1124914483,1040,103
12280,1480181440,3550,230
12281,1203560567,272647,103
12282,1203560567,246820,175
12283,1075101206,1114,4
12284,1203560567,9332,53
12285,1075101206,7053,226
12286,1041482399,10350,24
12287,1063908560,5187,204
12288,1203560567,247691,160
12289,1239405989,4941,227
12290,1326656811,367,11
12291,1125172232,36190,100
12292,1197210433,23301,116
12293,1197210433,58640,36
12294,1203560567,236264,241
12295,1351339368,5853,90
12296,1239405989,4877,230
12297,1179191696,1186,204
12298,1203560567,139363,185
12299,1203560567,270933,175
12300,1099860397,90133,236
12301,1138794914,5370,227
12302,1203560567,36011,100
12303,1203560567,92083,195
12304,1125172232,17842,132
12305,1168461049,2297,231
12306,1203560567,13027,48
12307,1252550556,687,225
12308,1075565753,42418,127
12309,1075101206,15309,4
12310,1239405989,5774,175
12311,1239405989,708,204
12312,1351339368,657,197
12313,1203560567,76841,48
12314,1136626166,3389,91
12315,1498564557,586,111
12316,1006112008,29369,223
12317,1075565753,33409,163
12318,1366793743,10095,48
12319,1131897537,2377,230
12320,1203560567,235711,144
12321,1172929577,1681,142
12322,1203560567,101457,230
12323,1203560567,30649,7
12324,1203560567,2147,26
12325,1197210433,19043,120
12326,1001029560,7114,149
12327,1197210433,22027,223
12328,1063908560,9807,32
12329,1565800335,1444,112
12330,1308785417,30437,150
12331,1203560567,49707,141
12332,1125172232,17183,236
12333,1152653774,2079,48
12334,1203560567,234614,187
12335,1203560567,31129,99
12336,1041482399,10185,103
12337,1009962628,2717,236
12338,1197210433,21604,48
12339,1203560567,122997,225
12340,1197210433,58962,241
12341,1239405989,5656,7
12342,1063908560,5763,100
12343,1239405989,5607,111
12344,1050820672,232942,241
12345,1203560567,20660,7
12346,1351339368,6483,111
12347,1203560567,256562,26
12348,1187098819,292,4
12349,1172556372,813,11
12350,1197296889,19887,236
12351,1001029560,13575,4
12352,1203560567,254720,58
12353,1203560567,6055,112
12354,1107922757,8021,4
12355,1203560567,67253,58
12356,1498564557,657,111
12357,1197210433,23933,111
12358,1075101206,15375,175
12359,1300011741,19069,221
12360,1136626166,48936,150
12361,1203560567,44868,7
12362,1203560567,39644,72
12363,1203560567,5088,48
12364,1203560567,273804,61
12365,1075101206,15404,4
12366,1280537383,73758,157
12367,1480181440,5407,53
12368,1203560567,276051,187
12369,1203560567,255080,223
12370,1203560567,2540,185
12371,1136626166,12140,185
12372,1075101206,4792,185
12373,1203560567,3824,150
12374,1203560567,32215,89
12375,1221575601,3572,99
12376,1091851413,2398,150
12377,1063908560,5098,111
12378,1124914483,1348,225
12379,1203560567,235499,209
12380,1338225966,5821,187
12381,1179191696,73,7
12382,1075101206,4993,230
12383,1300011741,17155,235
12384,1134400443,23139,26
12385,1203560567,3728,100
12386,1197210433,23032,141
12387,1197296889,17860,111
12388,1168461049,4654,90
12389,1063908560,9840,26
12390,1197210433,13236,72
12391,1136626166,7225,7
12392,1326656811,1778,152
12393,1221575601,687,116
12394,1152653774,594,70
12395,1326656811,2259,197
12396,1168461049,478,62
12397,1498564557,1807,112
12398,1197210433,57895,254
12399,1041482399,9289,99
12400,1229197937,1360,62
12401,1203560567,230355,127
12402,1155666448,61,129
12403,1107922757,950,89
12404,1203560567,77001,32
12405,1125172232,18175,58
12406,1203560567,118240,103
12407,1203560567,142099,152
12408,1172556372,2608,11
12409,1075101206,16708,251
12410,1300011741,17907,111
12411,1203560567,21023,150
12412,1199979298,9717,4
12413,1203560567,114789,187
12414,1203560567,9869,62
12415,1300011741,8567,12
12416,1271795466,1095,11
12417,1228933667,2915,236
12418,1203560567,273333,269
12419,1124914483,969,103
12420,1300011741,17370,225
12421,1001029560,13359,150
12422,1203560567,236228,255
12423,1351339368,5912,227
12424,1300011741,919,91
12425,1091851413,16,26
12426,1125172232,28999,150
12427,1203560567,41560,32
12428,1001029560,16550,99
12429,1203560567,232257,236
12430,1063908560,269,48
12431,1203560567,10132,7
12432,1063908560,223,7
12433,1370807683,134,91
12434,1197210433,23179,152
12435,1203560567,276202,103
12436,1239405989,4679,100
12437,1565800335,1416,224
12438,1199979298,4441,26
12439,1203560567,276322,199
12440,1001029560,14865,231
12441,1239405989,5209,32
12442,1370807683,1027,103
12443,1280537383,27769,227
12444,1300011741,9418,53
12445,1271795466,7042,7
12446,1075101206,14297,115
12447,1239405989,5702,111
12448,1326656811,1244,72
12449,1124914483,298,7
12450,1498564557,6561,150
12451,1300011741,18259,26
12452,1063908560,9310,157
12453,1300011741,8310,100
12454,1320489152,333,88
12455,1203560567,49737,220
12456,1197210433,47290,163
12457,1185096286,3589,185
12458,1203560567,244059,235
12459,1219484576,5074,219
12460,1212651951,5404,32
12461,1326656811,438,25
12462,1498564557,7063,160
12463,1203560567,238539,150
12464,1557052991,8751,7
12465,1203560567,233363,230
12466,1125172232,34071,150
12467,1203560567,243581,25
12468,1203560567,53154,32
12469,1063908560,9745,26
12470,1038402501,50247,150
12471,1075565753,38793,53
12472,1199979298,20213,227
12473,1063908560,10542,111
12474,1185096286,3906,72
12475,1197210433,54914,115
12476,1197210433,3271,57
12477,1197210433,13847,90
12478,1351339368,7095,53
12479,1351339368,6474,163
12480,1203560567,236129,44
12481,1203560567,20676,32
12482,1326656811,1015,108
12483,1063908560,2018,7
12484,1203560567,9428,11
12485,1066174394,8221,32
12486,1203560567,38467,230
12487,1203560567,121956,152
12488,1197210433,55778,218
12489,1300011741,4459,100
12490,1351339368,6352,185
12491,1075101206,14243,236
12492,1063908560,4001,231
12493,1075101206,1997,4
12494,1203560567,62240,223
12495,1203560567,6068,116
12496,1203560567,256301,26
12497,1197210433,49296,157
12498,1300011741,8529,115
12499,1138794914,2467,182
12500,1188379274,1896,177
12501,1203560567,257172,163
12502,1203560567,236246,165
12503,1203560567,44108,4
12504,1229197937,1864,186
12505,1125172232,15051,70
12506,1172556372,3974,218
12507,1185096286,4491,99
12508,1203560567,46990,177
12509,1203560567,10889,158
12510,1498564557,3349,56
12511,1063908560,7122,230
12512,1203560567,254760,209
12513,1300011741,19041,150
12514,1075101206,14190,235
12515,1203560567,38386,158
12516,1203560567,12629,152
12517,1197210433,1359,199
12518,1063908560,3728,185
12519,1203560567,41888,24
12520,1326656811,1205,111
12521,1239405989,5048,150
12522,1351339368,7076,36
12523,1197210433,5341,48
12524,1203560567,2762,175
12525,1203560567,84838,197
12526,1228933667,4089,223
12527,1176102307,3651,228
12528,1565800335,2188,150
12529,1239405989,4507,53
12530,1107922757,17338,150
12531,1203560567,3988,7
12532,1203560567,90552,53
12533,1419787159,4057,163
12534,1197296889,19863,236
12535,1001029560,16701,89
12536,1239405989,4842,185
12537,1063908560,9696,7
12538,1041482399,1947,190
12539,1179191696,1750,177
12540,1203560567,64117,7
12541,1203560567,272366,142
12542,1099860397,75062,116
12543,1075565753,41980,160
12544,1107922757,8773,112
12545,1326656811,1588,152
12546,1125172232,31006,7
12547,1075101206,5300,228
12548,1136626166,16037,149
12549,1197210433,49834,90
12550,1239405989,4787,150
12551,1172556372,4562,160
12552,1197210433,22220,141
12553,1239405989,4803,175
12554,1203560567,33352,103
12555,1203560567,89557,236
12556,1203560567,80807,223
12557,1203560567,42786,199
12558,1197210433,22670,48
12559,1197210433,8271,11
12560,1199979298,9211,227
12561,1075101206,4978,100
12562,1138794914,5151,103
12563,1203560567,97911,177
12564,1203560567,129100,57
12565,1387542768,1576,108
12566,1160971567,3542,225
12567,1125172232,22978,7
12568,1197210433,1726,152
12569,1172556372,4305,185
12570,1203560567,239020,166
12571,1203560567,53511,142
12572,1203560567,135150,152
12573,1197210433,58842,251
12574,1197210433,5952,112
12575,1091851413,586,12
12576,1203560567,147903,24
12577,1001029560,13255,36
12578,1203560567,238247,236
12579,1203560567,246091,235
12580,1203560567,256957,7
12581,1351339368,7119,99
12582,1239405989,5311,218
12583,1336381049,7537,89
12584,1366793743,10935,228
12585,1075101206,15162,116
12586,1203560567,38175,227
12587,1203560567,48617,112
12588,1347079925,2542,100
12589,1347079925,3914,48
12590,1197210433,22917,25
12591,1075101206,16722,56
12592,1239405989,6589,230
12593,1351339368,5638,240
12594,1239405989,5223,235
12595,1203560567,54772,231
12596,1239405989,4518,235
12597,1203560567,233832,157
12598,1063908560,2545,7
12599,1125172232,599,2
12600,1066174394,4485,7
12601,1203560567,238524,32
12602,1336381049,7312,230
12603,1197210433,49801,99
12604,1387542768,2415,255
12605,1300011741,7559,225
12606,1075565753,31168,160
12607,1172556372,3952,163
12608,1203560567,58276,53
12609,1172556372,3722,255
12610,1203560567,251134,26
12611,1075101206,907,218
12612,1041482399,10155,58
12613,1265642153,10884,153
12614,1351339368,6530,219
12615,1387542768,2513,230
12616,1197210433,58941,127
12617,1203560567,80607,228
12618,1296370416,564,236
12619,1351339368,5432,72
12620,1203560567,251106,61
12621,1280537383,145468,227
12622,1075101206,14547,150
12623,1219484576,3683,225
12624,1203560567,238360,255
12625,1480181440,547,199
12626,1203560567,139645,150
12627,1153763064,26866,115
12628,1001029560,7139,62
12629,1197210433,23504,26
12630,1125172232,40517,230
12631,1203560567,270377,160
12632,1203560567,246126,48
12633,1203560567,234101,115
12634,1203560567,42288,48
12635,1075101206,3701,89
12636,1187098819,266,150
12637,1203560567,23353,48
12638,1197210433,15358,11
12639,1203560567,142646,47
12640,1172556372,4377,160
12641,1197210433,57425,48
12642,1203560567,242911,223
12643,1203560567,251744,129
12644,1203560567,1332,111
12645,1075101206,6583,100
12646,1125172232,1380,2
12647,1197210433,22076,56
12648,1063908560,11100,111
12649,1168461049,2816,227
12650,1203560567,131222,185
12651,1239405989,4955,112
12652,1197210433,58995,175
12653,1498564557,7130,152
12654,1075101206,15080,57
12655,1203560567,22378,112
12656,1239405989,5663,150
12657,1351339368,5390,90
12658,1075101206,15382,72
12659,1203560567,243027,251
12660,1197210433,57395,32
12661,1006112008,21212,56
12662,1203560567,236506,241
12663,1265642153,10675,7
12664,1734623470,3797,89
12665,1203560567,235961,99
12666,1168461049,1512,129
12667,1075101206,4016,111
12668,1160971567,2890,103
12669,1001029560,14416,36
12670,1203560567,75415,112
12671,1041482399,11854,220
12672,1203560567,22232,225
12673,1125172232,22463,7
12674,1203560567,44168,99
12675,1172556372,836,7
12676,1239071502,729,4
12677,1203560567,147049,53
12678,1125172232,30394,62
12679,1203560567,67550,150
12680,1075101206,1907,199
12681,1107922757,8886,48
12682,1197210433,24008,230
12683,1199979298,21047,42
12684,1197210433,55425,150
12685,1203560567,250931,99
12686,1131897537,2769,4
12687,1203560567,278304,236
12688,1075101206,14844,225
12689,1125172232,8938,132
12690,1203560567,58776,32
12691,1203560567,64530,4
12692,1172556372,869,47
12693,1197210433,23301,53
12694,1203560567,235826,25
12695,1203560567,247163,53
12696,1308785417,37960,149
12697,1351339368,6875,223
12698,1239405989,4819,220
12699,1203560567,231604,230
12700,1203560567,102902,103
12701,1075101206,4546,103
12702,1172556372,1089,129
12703,1075565753,31714,160
12704,1203560567,229463,228
12705,1203560567,48686,58
12706,1063908560,4568,56
12707,1280537383,3649,24
12708,1203560567,94590,226
12709,1203560567,35852,100
12710,1203560567,228893,53
12711,1001029560,13706,219
12712,1131897537,2231,157
12713,1203560567,45566,53
12714,1203560567,234841,163
12715,1351339368,7096,100
12716,1203560567,265007,112
12717,1131897537,2528,163
12718,1001029560,14003,225
12719,1075101206,14921,163
12720,1075101206,4044,225
12721,1125172232,18633,218
12722,1197210433,1068,103
12723,1131897537,929,7
12724,1203560567,4901,26
12725,1125172232,22371,48
12726,1197210433,21318,230
12727,1063908560,6478,112
12728,1050820672,232908,74
12729,1300011741,19076,241
12730,1001029560,16765,89
12731,1125172232,28667,225
12732,1203560567,75389,141
12733,1300011741,9845,7
12734,1308785417,31330,56
12735,1418181070,4230,241
12736,1203560567,238533,223
12737,1239405989,5819,152
12738,1239405989,4994,56
12739,1203560567,144228,48
12740,1197210433,24287,48
12741,1107922757,18874,127
12742,1172556372,3602,236
12743,1351339368,6916,175
12744,1197210433,46878,90
12745,1197210433,1684,90
12746,1125172232,2224,112
12747,1197210433,17288,177
12748,1066174394,5617,7
12749,1063908560,10088,99
12750,1203560567,236498,48
12751,1203560567,43532,48
12752,1203560567,139590,187
12753,1404564946,1440,225
12754,1189638050,5306,56
12755,1203560567,6173,48
12756,1351339368,202,218
12757,1063908560,520,7
12758,1351339368,2150,88
12759,1075101206,14908,56
12760,1075565753,41999,160
12761,1351339368,1029,7
12762,1136626166,1199,7
12763,1197210433,48000,100
12764,1480922328,5471,153
12765,1203560567,4149,58
12766,1336381049,7319,230
12767,1075101206,15731,175
12768,1203560567,262869,53
12769,1203560567,50835,7
12770,1168461049,2373,231
12771,1480922328,5248,116
12772,1197210433,55994,89
12773,1215658351,7511,90
12774,1239405989,6205,142
12775,1041482399,10494,195
12776,1197210433,24051,4
12777,1203560567,235859,142
12778,1197210433,58640,142
12779,1001029560,14115,111
12780,1366793743,9441,225
12781,1063908560,5018,26
12782,1075101206,4754,228
12783,1326656811,828,103
12784,1075101206,15788,112
12785,1239405989,6624,258
12786,1203560567,235418,226
12787,1001029560,14442,225
12788,1203560567,232033,255
12789,1136626166,34794,240
12790,1203560567,110920,112
12791,1480181440,894,228
12792,1203560567,53772,33
12793,1203560567,14786,58
12794,1197296889,2048,4
12795,1075101206,14553,103
12796,1300011741,17469,204
12797,1203560567,227537,253
12798,1075101206,6209,47
12799,1161849180,3710,103
12800,1172556372,762,187
12801,1197210433,23770,152
12802,1351339368,7200,231
12803,1001029560,16597,127
12804,1006112008,28586,235
12805,1203560567,69243,53
12806,1203560567,31601,47
12807,1136626166,4584,149
12808,1197210433,22311,142
12809,1203560567,236623,236
12810,1197296889,17671,112
12811,1197210433,55365,115
12812,1197210433,57878,56
12813,1351339368,5657,11
12814,1239405989,5479,160
12815,1125172232,26326,116
12816,1203560567,66632,48
12817,1203560567,9730,26
12818,1041482399,9744,32
12819,1229197937,1296,2
12820,1203560567,61903,223
12821,1197210433,22420,150
12822,1063908560,9474,103
12823,1203560567,276322,33
12824,1308785417,30406,7
12825,1239405989,5231,24
12826,1136626166,36875,150
12827,1498564557,3105,111
12828,1189638050,5335,111
12829,1138794914,15410,22
12830,1265642153,9807,157
12831,1041482399,12052,227
12832,1326656811,86,53
12833,1041482399,8805,228
12834,1066174394,11615,228
12835,1063908560,9737,111
12836,1239405989,5440,153
12837,1136626166,40818,235
12838,1351339368,5748,218
12839,1138794914,1353,227
12840,1203560567,88435,28
12841,1203560567,9947,7
12842,1203560567,14424,74
12843,1203560567,235107,163
12844,1197296889,16233,7
12845,1480922328,4431,116
12846,1370203419,1588,150
12847,1203560567,31827,99
12848,1498564557,3780,112
