,MessageID,ChannelID,issuerid,SentimentScore
5717,243610,1203560567,150,3
5718,233929,1203560567,7,4
5719,263324,1203560567,11,4
5720,5127,1239405989,150,3
5721,15239,1197296889,7,4
5722,242940,1203560567,115,4
5723,233790,1203560567,7,3
5724,54877,1197210433,11,4
5725,15511,1075101206,231,3
5726,1565,1565800335,230,4
5727,1939,1565800335,153,3
5728,15250,1197296889,204,3
5729,15599,1001029560,153,4
5730,15623,1001029560,221,3
5731,7189,1498564557,221,4
5732,6053,1239405989,221,4
5733,54978,1197210433,56,4
5734,1368,1252550556,230,4
5735,263631,1203560567,56,3
5736,18446,1300011741,56,4
5737,20775,1199979298,115,4
5738,264676,1203560567,219,4
5739,3951,1219484576,56,4
5740,10078,1063908560,187,3
5741,243591,1203560567,187,3
5742,5928,1351339368,26,4
5743,239904,1203560567,26,4
5744,239897,1203560567,26,4
5745,5921,1351339368,26,3
5746,33396,1075565753,225,3
5747,9840,1063908560,26,4
5748,4596,1239405989,53,2
5749,14704,1138794914,26,3
5750,33870,1136626166,225,2
5751,239664,1203560567,32,4
5752,12981,1001029560,225,4
5753,239011,1203560567,32,4
5754,14244,1001029560,48,2
5755,3737,1418181070,36,4
5756,5137,1239405989,152,3
5757,9303,1063908560,225,3
5758,17560,1300011741,231,4
5759,3626,1418181070,231,2
5760,3623,1418181070,231,2
5761,29609,1075565753,225,3
5762,12939,1001029560,225,5
5763,4965,1239405989,231,2
5764,5889,1351339368,231,2
5765,9830,1063908560,231,2
5766,21047,1199979298,4,4
5767,3434,1172556372,26,4
5768,9332,1063908560,220,4
5769,228133,1203560567,26,4
5770,13807,1347079925,25,3
5771,21075,1199979298,25,4
5772,72872,1099860397,25,3
5773,21047,1199979298,25,4
5774,1485,1565800335,36,4
5775,2276,1131897537,36,4
5776,4972,1239405989,36,3
5777,238721,1203560567,36,3
5778,9304,1063908560,26,4
5779,5912,1351339368,33,4
5780,3635,1172556372,33,4
5781,48910,1197210433,33,4
5782,46358,1197210433,150,1
5783,10040,1063908560,152,2
5784,255843,1203560567,26,4
5785,30691,1308785417,225,4
5786,1485,1565800335,152,4
5787,29532,1308785417,152,4
5788,21085,1199979298,152,2
5789,228548,1203560567,100,4
5790,245676,1203560567,225,4
5791,6582,1498564557,152,1
5792,13702,1001029560,152,4
5793,6575,1498564557,152,1
5794,9838,1063908560,152,3
5795,6564,1498564557,152,1
5796,3813,1219484576,251,3
5797,21032,1199979298,251,3
5798,50373,1197210433,225,3
5799,239050,1203560567,12,3
5800,9866,1063908560,218,3
5801,9843,1063908560,218,4
5802,4972,1239405989,218,4
5803,16965,1107922757,218,3
5804,2274,1131897537,218,2
5805,9830,1063908560,218,3
5806,2272,1131897537,218,3
5807,4980,1221575601,186,4
5808,13939,1001029560,152,4
5809,9853,1063908560,61,3
5810,1482,1565800335,61,3
5811,5893,1351339368,61,4
5812,4965,1239405989,61,4
5813,238867,1203560567,61,4
5814,3622,1172556372,61,4
5815,238823,1203560567,61,4
5816,228843,1203560567,230,4
5817,238103,1203560567,116,3
5818,46208,1197210433,150,5
5819,33847,1136626166,230,2
5820,6154,1351339368,89,4
5821,3078,1160971567,227,4
5822,14324,1075101206,230,3
5823,48883,1197210433,227,4
5824,239360,1203560567,227,3
5825,4978,1239405989,227,3
5826,9441,1366793743,230,3
5827,239324,1203560567,227,3
5828,5899,1351339368,227,3
5829,4964,1239405989,227,3
5830,5886,1351339368,227,4
5831,3058,1160971567,227,3
5832,4991,1239405989,48,3
5833,239651,1203560567,48,3
5834,243015,1203560567,218,3
5835,5435,1351339368,150,4
5836,239479,1203560567,48,3
5837,239477,1203560567,48,3
5838,17567,1300011741,48,5
5839,239136,1203560567,48,3
5840,4969,1239405989,48,3
5841,15746,1197296889,48,3
5842,5890,1351339368,48,4
5843,238868,1203560567,48,3
5844,15729,1197296889,48,3
5845,238767,1203560567,48,3
5846,29531,1308785417,220,3
5847,9866,1063908560,220,3
5848,239324,1203560567,220,3
5849,21047,1199979298,220,3
5850,3813,1219484576,220,3
5851,2272,1131897537,220,3
5852,1336,1252550556,220,3
5853,11854,1041482399,220,3
5854,10497,1063908560,231,5
5855,17144,1197296889,231,4
5856,17143,1197296889,231,4
5857,5470,1239405989,231,3
5858,5494,1239405989,4,4
5859,10498,1063908560,4,1
5860,9857,1063908560,53,4
5861,239556,1203560567,52,3
5862,10346,1557052991,4,4
5863,251665,1203560567,4,4
5864,5500,1239405989,152,4
5865,239462,1203560567,185,4
5866,18032,1300011741,152,5
5867,239136,1203560567,185,2
5868,4965,1239405989,185,2
5869,3061,1160971567,185,3
5870,238859,1203560567,185,2
5871,4958,1239405989,185,3
5872,3092,1160971567,185,3
5873,252170,1203560567,152,4
5874,9864,1063908560,229,2
5875,8865,1373518643,229,3
5876,1948,1320489152,229,3
5877,238980,1203560567,229,3
5878,3623,1418181070,229,2
5879,239683,1203560567,111,4
5880,4991,1239405989,111,4
5881,5494,1239405989,152,5
5882,4404,1411960688,111,4
5883,9849,1063908560,111,4
5884,1485,1565800335,111,4
5885,4969,1239405989,111,3
5886,4964,1239405989,111,3
5887,1485,1565800335,90,2
5888,1485,1565800335,90,4
5889,5889,1351339368,90,2
5890,4964,1239405989,90,3
5891,8715,1557052991,90,2
5892,238815,1203560567,90,3
5893,3057,1160971567,90,3
5894,3092,1160971567,90,3
5895,5482,1239405989,152,5
5896,11863,1041482399,90,3
5897,5476,1239405989,152,5
5898,14659,1001029560,186,2
5899,3088,1160971567,224,4
5900,6330,1351339368,186,4
5901,239513,1203560567,224,3
5902,1487,1565800335,224,3
5903,4956,1189638050,89,4
5904,5471,1239405989,186,4
5905,31826,1075565753,89,2
5906,31851,1308785417,186,3
5907,251593,1203560567,186,3
5908,251563,1203560567,186,3
5909,252243,1203560567,61,3
5910,5500,1239405989,157,4
5911,5494,1239405989,157,4
5912,6344,1351339368,157,3
5913,5476,1239405989,157,4
5914,42472,1075565753,116,3
5915,59044,1197210433,163,3
5916,278484,1203560567,163,2
5917,39491,1308785417,100,4
5918,276815,1203560567,100,4
5919,4825,1418181070,163,3
5920,6021,1351339368,103,4
5921,772,1564218803,100,3
5922,43189,1075565753,100,4
5923,16886,1001029560,230,3
5924,11963,1063908560,163,4
5925,43743,1075565753,163,3
5926,58995,1197210433,163,4
5927,58609,1197210433,241,2
5928,276726,1203560567,241,2
5929,58986,1197210433,163,3
5930,7201,1351339368,267,3
5931,6799,1239405989,237,5
5932,266398,1203560567,225,4
5933,43695,1075565753,163,3
5934,20397,1197296889,56,3
5935,12558,1366793743,56,4
5936,6817,1239405989,177,3
5937,16884,1001029560,177,3
5938,3167,1160971567,103,4
5939,5477,1480922328,163,3
5940,58950,1197210433,163,4
5941,276714,1203560567,199,3
5942,58588,1197210433,199,3
5943,58948,1197210433,163,5
5944,4842,1325345355,236,4
5945,16990,1001029560,163,5
5946,2356,1511224189,236,4
5947,43240,1075565753,236,3
5948,20389,1197296889,236,3
5949,20388,1197296889,236,4
5950,43597,1075565753,163,3
5951,7253,1351339368,163,3
5952,11347,1265642153,163,4
5953,277911,1203560567,163,4
5954,59036,1197210433,175,4
5955,278453,1203560567,175,2
5956,58995,1197210433,175,5
5957,17695,1347079925,175,4
5958,17690,1347079925,175,3
5959,90468,1099860397,175,3
5960,58937,1197210433,175,5
5961,19056,1300011741,175,5
5962,277853,1203560567,175,4
5963,23837,1199979298,265,4
5964,5430,1480922328,4,2
5965,6807,1239405989,4,2
5966,7250,1351339368,265,3
5967,4364,1176102307,225,4
5968,58363,1197210433,225,4
5969,19048,1300011741,150,3
5970,58828,1197210433,111,3
5971,58836,1197210433,150,3
5972,11896,1063908560,150,3
5973,242396,1203560567,127,2
5974,17174,1075101206,111,3
5975,58822,1197210433,111,4
5976,5079,1239405989,127,2
5977,242330,1203560567,127,2
5978,4562,1172556372,150,4
5979,11891,1063908560,150,5
5980,58658,1197210433,72,4
5981,58657,1197210433,72,4
5982,49553,1197210433,235,3
5983,11889,1063908560,150,4
5984,6009,1351339368,235,4
5985,17543,1347079925,111,4
5986,49548,1197210433,235,2
5987,57240,1197210433,116,3
5988,58790,1197210433,150,4
5989,43240,1075565753,89,3
5990,19013,1300011741,89,5
5991,58358,1197210433,25,4
5992,276477,1203560567,103,3
5993,19049,1300011741,236,3
5994,0,0,26,4
5995,234391,1101170442,236,4
5996,43240,1075565753,116,3
5997,43172,1075565753,116,3
5998,14558,1001029560,225,5
5999,16956,1001029560,236,3
6000,11891,1063908560,236,3
6001,17143,1197296889,220,3
6002,5502,1239405989,185,4
6003,5637,1351339368,129,2
6004,4814,1418181070,112,4
6005,5500,1239405989,111,4
6006,252177,1203560567,111,4
6007,237990,1203560567,32,4
6008,4932,1239405989,32,3
6009,5494,1239405989,111,4
6010,6134,1480181440,111,4
6011,4945,1239405989,231,4
6012,5483,1239405989,111,4
6013,18017,1300011741,111,5
6014,7664,1498564557,112,3
6015,43666,1075565753,112,3
6016,5600,1239405989,111,4
6017,9726,1063908560,25,4
6018,17211,1075101206,112,2
6019,32257,1308785417,230,3
6020,18108,1300011741,241,5
6021,4928,1239405989,36,4
6022,2926,1160971567,103,3
6023,11065,1366793743,228,4
6024,15203,1197296889,220,3
6025,17492,1197296889,111,4
6026,4780,1419787159,112,2
6027,15730,1075101206,111,3
6028,18083,1300011741,47,5
6029,229002,1203560567,103,3
6030,10627,1063908560,90,4
6031,6209,1480181440,56,5
6032,2571,1387542768,255,4
6033,3606,1172556372,61,4
6034,14373,1075101206,236,5
6035,3797,1219484576,227,4
6036,10576,1063908560,163,4
6037,5790,1351339368,215,4
6038,9784,1063908560,227,4
6039,4936,1239405989,227,3
6040,9666,1063908560,215,4
6041,236588,1050820672,142,3
6042,238014,1203560567,227,4
6043,236584,1050820672,142,3
6044,12014,1041482399,89,3
6045,236470,1050820672,142,3
6046,235346,1101170442,142,3
6047,3475,1160971567,103,3
6048,253573,1203560567,236,4
6049,278261,1203560567,142,4
6050,6454,1351339368,100,3
6051,5606,1239405989,100,5
6052,52506,1197210433,4,3
6053,4405,1124914483,142,3
6054,17005,1001029560,142,3
6055,4813,1418181070,142,3
6056,254735,1203560567,115,4
6057,278057,1203560567,142,4
6058,4474,1176102307,236,4
6059,36124,1075565753,230,3
6060,4825,1418181070,236,3
6061,4602,1239405989,53,2
6062,253237,1203560567,36,4
6063,43743,1075565753,236,3
6064,2247,1565800335,236,3
6065,278365,1203560567,236,4
6066,235415,1101170442,236,4
6067,58995,1197210433,236,4
6068,3459,1160971567,33,4
6069,278304,1203560567,236,4
6070,238382,1203560567,48,4
6071,31296,1075565753,160,3
6072,7541,1336381049,236,3
6073,12009,1041482399,227,3
6074,6900,1239405989,236,4
6075,9675,1063908560,160,3
6076,18103,1300011741,220,5
6077,6049,1351339368,228,4
6078,243351,1203560567,209,3
6079,238267,1203560567,48,3
6080,242935,1203560567,11,4
6081,243954,1203560567,150,4
6082,43695,1075565753,236,3
6083,17005,1001029560,236,3
6084,43684,1075565753,236,4
6085,8671,1215658351,236,4
6086,13672,1347079925,48,5
6087,31658,1075565753,48,4
6088,8797,1373518643,48,3
6089,13668,1347079925,48,3
6090,11895,1063908560,103,3
6091,4947,1239405989,90,3
6092,238189,1203560567,90,4
6093,48582,1197210433,90,3
6094,4937,1239405989,90,4
6095,16937,1001029560,103,4
6096,7230,1351339368,103,5
6097,238116,1203560567,89,3
6098,14844,1075101206,89,3
6099,238016,1203560567,89,3
6100,4932,1239405989,89,3
6101,14840,1075101206,89,2
6102,4286,1411960688,103,4
6103,238077,1203560567,99,3
6104,5260,1219484576,142,4
6105,16940,1001029560,142,5
6106,31664,1075565753,100,3
6107,238092,1203560567,100,3
6108,5860,1351339368,100,4
6109,6825,1239405989,127,3
6110,5250,1239405989,26,3
6111,16530,1001029560,219,3
6112,246830,1203560567,4,2
6113,6143,1351339368,4,2
6114,6815,1351339368,53,3
6115,38065,1075565753,160,3
6116,4475,1168461049,4,2
6117,6136,1351339368,4,4
6118,18337,1300011741,163,4
6119,6655,1351339368,163,4
6120,15303,1001029560,163,3
6121,56955,1038402501,163,3
6122,15267,1001029560,163,5
6123,7125,1498564557,163,5
6124,10419,1228933667,225,4
6125,16054,1075101206,175,4
6126,15310,1075101206,25,3
6127,259896,1203560567,7,4
6128,259484,1203560567,7,4
6129,246891,1203560567,48,3
6130,246871,1203560567,48,3
6131,42538,1136626166,254,3
6132,5882,1239405989,254,4
6133,5876,1239405989,254,4
6134,6646,1351339368,254,4
6135,5872,1239405989,254,4
6136,259644,1203560567,254,4
6137,10363,1370203419,236,3
6138,18199,1197296889,236,5
6139,260010,1203560567,236,2
6140,53896,1197210433,236,4
6141,7089,1498564557,237,3
6142,15309,1075101206,116,3
6143,6005,1480181440,115,4
6144,10781,1063908560,237,3
6145,1641,1565800335,115,2
6146,8487,1215658351,225,4
6147,246624,1203560567,115,3
6148,6326,1189638050,225,4
6149,6149,1351339368,127,5
6150,50734,1197210433,127,3
6151,57703,1197210433,4,3
6152,7467,1498564557,112,1
6153,10189,1063908560,228,3
6154,18876,1300011741,112,4
6155,246561,1203560567,112,3
6156,246242,1203560567,112,4
6157,42289,1075565753,160,3
6158,5256,1239405989,255,4
6159,7089,1351339368,223,3
6160,11142,1265642153,223,5
6161,272983,1203560567,223,4
6162,250715,1203560567,223,4
6163,272971,1203560567,269,4
6164,6788,1498564557,236,3
6165,7096,1351339368,116,5
6166,57731,1197210433,116,3
6167,246153,1203560567,26,4
6168,4031,1219484576,26,4
6169,6127,1351339368,32,4
6170,11934,1041482399,231,3
6171,5987,1480181440,4,4
6172,48723,1136626166,150,4
6173,18905,1300011741,116,3
6174,42436,1075565753,116,3
6175,6611,1239405989,160,4
6176,7096,1351339368,160,4
6177,17935,1107922757,237,4
6178,38554,1308785417,163,5
6179,33467,1075565753,4,3
6180,33477,1308785417,26,5
6181,14177,1001029560,4,3
6182,17798,1300011741,4,2
6183,6768,1498564557,4,3
6184,18259,1300011741,26,5
6185,18267,1300011741,32,1
6186,5806,1239405989,32,4
6187,42489,1075565753,163,3
6188,4430,1480922328,152,2
6189,4428,1480922328,152,3
6190,246073,1203560567,152,4
6191,7080,1351339368,100,5
6192,6895,1239405989,153,2
6193,16889,1001029560,127,4
6194,49472,1136626166,153,3
6195,5471,1480922328,153,4
6196,7071,1351339368,116,4
6197,273293,1203560567,115,3
6198,277983,1203560567,153,4
6199,6563,1239405989,115,2
6200,23837,1199979298,153,3
6201,19632,1197296889,115,2
6202,19055,1300011741,153,4
6203,90287,1099860397,153,4
6204,272798,1203560567,115,2
6205,11124,1265642153,115,2
6206,7246,1351339368,153,4
6207,6594,1239405989,230,3
6208,2071,1565800335,251,2
6209,276708,1203560567,235,3
6210,56827,1197210433,251,5
6211,43290,1075565753,112,3
6212,17541,1347079925,112,4
6213,6495,1239405989,219,4
6214,6490,1239405989,219,4
6215,1663,1172929577,157,3
6216,271768,1203560567,220,4
6217,6579,1239405989,230,3
6218,7028,1351339368,220,4
6219,57625,1197210433,230,4
6220,16516,1001029560,230,3
6221,57686,1197210433,112,4
6222,4865,1325345355,100,4
6223,48936,1136626166,150,4
6224,7071,1351339368,150,4
6225,2101,1565800335,237,3
6226,18877,1300011741,163,5
6227,7041,1351339368,112,3
6228,276429,1203560567,149,4
6229,273214,1203560567,175,4
6230,7071,1351339368,175,4
6231,272862,1203560567,223,3
6232,57635,1197210433,254,4
6233,5444,1480922328,4,2
6234,3956,1160971567,254,4
6235,38294,1308785417,236,3
6236,6788,1239405989,163,3
6237,6594,1239405989,236,3
6238,57668,1197210433,236,3
6239,19702,1197296889,236,4
6240,6572,1239405989,236,4
6241,272977,1203560567,236,4
6242,276869,1203560567,177,2
6243,19637,1197296889,236,3
6244,15410,1138794914,22,3
6245,19010,1300011741,177,3
6246,249270,1203560567,22,3
6247,6927,1498564557,22,3
6248,249186,1203560567,22,3
6249,6231,1351339368,22,3
6250,11960,1041482399,22,3
6251,10381,1063908560,24,4
6252,51485,1197210433,24,4
6253,51484,1197210433,24,4
6254,19012,1300011741,175,4
6255,20346,1197296889,175,4
6256,51458,1197210433,24,2
6257,249335,1203560567,24,2
6258,58541,1197210433,175,4
6259,6224,1351339368,231,5
6260,4130,1219484576,231,4
6261,4373,1124914483,265,3
6262,248591,1203560567,4,3
6263,5356,1239405989,36,2
6264,5168,1221575601,36,4
6265,3815,1172556372,36,4
6266,4716,1189638050,36,4
6267,6224,1351339368,36,5
6268,5429,1480922328,265,2
6269,16770,1197296889,36,4
6270,5380,1239405989,36,2
6271,57460,1197210433,152,3
6272,10369,1063908560,36,3
6273,57430,1197210433,152,3
6274,276729,1203560567,265,4
6275,57396,1197210433,61,4
6276,57320,1197210433,219,4
6277,248999,1203560567,36,2
6278,264370,1203560567,53,4
6279,8498,1215658351,219,3
6280,57588,1197210433,219,3
6281,55268,1197210433,111,2
6282,2768,1131897537,99,3
6283,3742,1160971567,111,3
6284,17442,1300011741,163,5
6285,5074,1219484576,219,0
6286,5772,1351339368,220,4
6287,6810,1351339368,99,5
6288,58760,1197210433,36,4
6289,5760,1351339368,220,4
6290,17273,1138794914,33,3
6291,7238,1351339368,33,3
6292,7068,1351339368,219,0
6293,4102,1160971567,33,3
6294,7233,1351339368,33,3
6295,16491,1001029560,219,0
6296,16713,1001029560,271,3
6297,235634,1203560567,184,3
6298,39794,1308785417,251,3
6299,2220,1565800335,251,3
6300,6587,1239405989,58,4
6301,20508,1197296889,251,5
6302,272883,1203560567,257,2
6303,18938,1300011741,271,5
6304,58843,1197210433,251,5
6305,17181,1075101206,251,5
6306,16966,1001029560,227,3
6307,16673,1001029560,271,3
6308,4799,1418181070,227,3
6309,3067,1517821202,271,4
6310,4871,1239405989,241,4
6311,2996,1160971567,241,4
6312,3971,1160971567,221,4
6313,57706,1197210433,221,4
6314,16547,1001029560,221,3
6315,11895,1063908560,227,2
6316,5338,1480922328,265,2
6317,4309,1124914483,265,2
6318,57609,1197210433,221,4
6319,5253,1219484576,227,4
6320,3968,1160971567,270,3
6321,7087,1351339368,270,4
6322,236264,1203560567,241,3
6323,6582,1239405989,270,4
6324,6361,1189638050,270,4
6325,57661,1197210433,270,3
6326,273245,1203560567,270,3
6327,57706,1197210433,74,3
6328,6590,1239405989,74,4
6329,57689,1197210433,74,4
6330,57588,1197210433,74,3
6331,6590,1239405989,89,4
6332,6864,1480181440,99,3
6333,16540,1001029560,99,3
6334,42289,1075565753,116,3
6335,57706,1197210433,116,3
6336,7085,1351339368,116,4
6337,13519,1001029560,230,3
6338,42232,1075565753,116,4
6339,42193,1075565753,116,3
6340,38294,1308785417,241,3
6341,57588,1197210433,129,3
6342,273338,1203560567,128,2
6343,236362,1203560567,230,3
6344,48078,1197210433,230,3
6345,47554,1136626166,112,3
6346,228434,1050820672,112,3
6347,47530,1136626166,112,2
6348,4611,1419787159,112,3
6349,57588,1197210433,11,3
6350,235826,1203560567,230,3
6351,38294,1308785417,150,3
6352,2115,1565800335,150,3
6353,4777,1168461049,150,3
6354,7087,1351339368,237,4
6355,57653,1197210433,237,4
6356,273234,1203560567,56,3
6357,6594,1239405989,160,3
6358,16544,1001029560,160,4
6359,32014,1006112008,271,3
6360,4215,1176102307,271,3
6361,4210,1176102307,271,4
6362,18858,1300011741,163,4
6363,6589,1239405989,225,3
6364,7296,1336381049,225,4
6365,2101,1565800335,225,3
6366,19627,1197296889,225,0
6367,47257,1125172232,225,0
6368,235961,1203560567,72,3
6369,16546,1001029560,175,5
6370,7017,1351339368,265,5
6371,2719,1387542768,265,3
6372,4845,1239405989,215,2
6373,38294,1308785417,223,3
6374,6105,1239405989,53,4
6375,4226,1172556372,53,4
6376,19891,1197296889,236,4
6377,274135,1203560567,236,4
6378,264368,1203560567,53,4
6379,264367,1203560567,53,2
6380,1601,1172929577,53,3
6381,19862,1197296889,236,3
6382,1696,1172929577,236,3
6383,11100,1063908560,111,4
6384,4335,1419787159,111,2
6385,6125,1239405989,89,4
6386,19791,1197296889,236,3
6387,19763,1197296889,236,5
6388,4236,1172556372,89,4
6389,19762,1197296889,236,4
6390,55206,1197210433,89,4
6391,6038,1239405989,219,4
6392,6826,1351339368,99,5
6393,1610,1172929577,116,3
6394,11108,1063908560,116,3
6395,55010,1197210433,115,3
6396,6804,1351339368,116,3
6397,3704,1160971567,115,2
6398,16282,1075101206,115,2
6399,54979,1197210433,115,4
6400,264614,1203560567,115,3
6401,54914,1197210433,115,4
6402,16325,1075101206,115,2
6403,263062,1203560567,115,4
6404,6142,1239405989,187,3
6405,3736,1160971567,187,4
6406,4304,1419787159,115,3
6407,6145,1239405989,112,4
6408,55270,1197210433,112,4
6409,39662,1075565753,112,3
6410,18510,1300011741,221,5
6411,11122,1063908560,221,4
6412,6139,1239405989,47,4
6413,4239,1172556372,47,4
6414,6822,1351339368,47,4
6415,6795,1351339368,221,4
6416,18696,1197296889,47,4
6417,18684,1197296889,160,5
6418,264351,1203560567,163,3
6419,18730,1197296889,175,4
6420,16340,1075101206,175,4
6421,264814,1203560567,175,4
6422,6568,1239405989,24,4
6423,6568,1239405989,24,3
6424,55247,1197210433,115,2
6425,16482,1001029560,149,3
6426,37960,1308785417,149,3
6427,4786,1219484576,187,4
6428,6824,1351339368,47,3
6429,16715,1001029560,273,3
6430,4019,1160971567,273,3
6431,18697,1197296889,47,3
6432,4802,1168461049,273,3
6433,18735,1107922757,273,3
6434,4011,1160971567,273,3
6435,2156,1565800335,227,4
6436,6709,1239405989,227,4
6437,20021,1197296889,227,3
6438,20020,1197296889,227,5
6439,60459,1003921752,227,3
6440,2718,1131897537,88,3
6441,274977,1203560567,221,3
6442,42904,1075565753,89,3
6443,2599,1320489152,89,3
6444,1758,1679099655,89,3
6445,42886,1075565753,89,3
6446,4017,1160971567,88,3
6447,42869,1075565753,89,3
6448,3802,1734623470,89,3
6449,18973,1300011741,89,4
6450,2717,1131897537,88,4
6451,2594,1320489152,89,4
6452,16769,1001029560,89,4
6453,42843,1075565753,89,3
6454,8558,1215658351,88,3
6455,18766,1107922757,89,3
6456,16765,1001029560,89,3
6457,2726,1131897537,89,4
6458,42829,1075565753,89,3
6459,3797,1734623470,89,3
6460,7395,1336381049,89,3
6461,7393,1336381049,89,3
6462,42808,1075565753,89,3
6463,3792,1734623470,89,3
6464,249459,1203560567,24,4
6465,42757,1075565753,89,3
6466,4656,1354964541,89,4
6467,3773,1734623470,89,4
6468,7378,1336381049,89,4
6469,5469,1351339368,223,2
6470,10711,1373518643,89,4
6471,2156,1565800335,89,4
6472,7142,1351339368,89,3
6473,42703,1075565753,89,3
6474,7373,1336381049,89,3
6475,16701,1001029560,89,4
6476,42682,1075565753,89,3
6477,42666,1075565753,89,3
6478,3760,1734623470,89,3
6479,1709,1172929577,89,4
6480,18903,1300011741,163,4
6481,42436,1075565753,163,3
6482,58640,1197210433,231,2
6483,19048,1300011741,100,3
6484,58623,1197210433,231,4
6485,6611,1239405989,163,5
6486,232044,1203560567,11,4
6487,16574,1001029560,163,3
6488,277644,1203560567,100,4
6489,6614,1239405989,7,3
6490,277643,1203560567,100,3
6491,11891,1063908560,100,5
6492,8652,1215658351,100,4
6493,58798,1197210433,100,3
6494,273974,1203560567,265,4
6495,7196,1351339368,4,4
6496,4566,1172556372,221,4
6497,16336,1075101206,112,4
6498,4708,1239405989,56,3
6499,276396,1203560567,36,4
6500,19021,1300011741,33,3
6501,232068,1203560567,25,4
6502,39354,1308785417,33,2
6503,14505,1075101206,204,3
6504,6798,1239405989,152,5
6505,20289,1197296889,236,4
6506,2718,1131897537,273,3
6507,7142,1351339368,273,3
6508,6662,1239405989,237,4
6509,17559,1347079925,157,2
6510,57913,1197210433,237,4
6511,4540,1172556372,72,4
6512,3517,1172556372,36,4
6513,58656,1197210433,72,3
6514,9726,1366793743,36,4
6515,7501,1336381049,236,3
6516,3513,1172556372,36,4
6517,4411,1009962628,236,4
6518,4065,1160971567,58,3
6519,275907,1203560567,72,3
6520,6574,1189638050,221,3
6521,43637,1075565753,221,4
6522,58540,1197210433,103,3
6523,276476,1203560567,103,3
6524,11932,1063908560,221,4
6525,5911,1199677725,99,2
6526,7035,1351339368,175,5
6527,4820,1168461049,116,3
6528,278475,1203560567,241,4
6529,7209,1351339368,127,2
6530,59043,1197210433,241,4
6531,2768,1131897537,112,3
6532,4707,1419787159,111,2
6533,276796,1203560567,235,2
6534,43199,1075565753,112,3
6535,19078,1300011741,254,5
6536,4835,1325345355,142,4
6537,16868,1001029560,142,3
6538,10661,1464785872,150,3
6539,278165,1203560567,254,3
6540,273342,1203560567,112,4
6541,58957,1197210433,254,3
6542,233406,1203560567,223,3
6543,61800,1003921752,111,2
6544,19052,1300011741,111,4
6545,43494,1075565753,111,3
6546,7643,1498564557,103,4
6547,2645,1320489152,103,5
6548,12244,1041482399,103,5
6549,277480,1203560567,103,4
6550,277635,1203560567,142,4
6551,0,0,115,3
6552,5260,1219484576,254,4
6553,6343,1239405989,221,3
6554,43482,1075565753,254,4
6555,58755,1197210433,254,3
6556,236255,1203560567,103,4
6557,43498,1075565753,236,3
6558,90133,1099860397,236,4
6559,235831,1203560567,226,3
6560,16961,1001029560,4,1
6561,18785,1300011741,160,5
6562,7640,1498564557,4,5
6563,235826,1203560567,160,3
6564,2213,1565800335,4,3
6565,5760,1351339368,99,4
6566,48084,1197210433,7,4
6567,57656,1197210433,231,4
6568,14730,1075101206,7,3
6569,48063,1197210433,7,2
6570,9945,1366793743,7,3
6571,236055,1203560567,7,3
6572,15406,1197296889,12,3
6573,236498,1203560567,48,2
6574,236386,1203560567,48,2
6575,14735,1075101206,48,3
6576,4864,1239405989,48,3
6577,0,0,223,4
6578,14453,1001029560,36,3
6579,7429,1336381049,227,4
6580,9667,1063908560,48,3
6581,7422,1336381049,227,3
6582,252772,1203560567,26,4
6583,277322,1203560567,231,4
6584,18038,1300011741,4,5
6585,6849,1239405989,231,4
6586,10384,1265642153,36,3
6587,252887,1203560567,36,3
6588,4095,1160971567,231,2
6589,6845,1239405989,231,4
6590,11282,1228933667,7,3
6591,277224,1203560567,231,4
6592,58986,1197210433,254,3
6593,6350,1351339368,186,3
6594,5460,1480922328,152,3
6595,43509,1075565753,152,2
6596,61800,1003921752,152,2
6597,58852,1197210433,152,2
6598,6305,1351339368,177,3
6599,1869,1679099655,36,3
6600,39739,1308785417,36,3
6601,15609,1075101206,185,3
6602,2212,1565800335,36,3
6603,252761,1203560567,111,3
6604,14665,1001029560,111,4
6605,43448,1075565753,152,3
6606,16940,1001029560,152,4
6607,2224,1565800335,72,2
6608,5940,1199677725,99,3
6609,277489,1203560567,152,4
6610,672,1155666448,99,4
6611,11913,1063908560,251,4
6612,6163,1480181440,111,3
6613,11082,1265642153,152,4
6614,6993,1480181440,99,2
6615,2213,1565800335,99,3
6616,5178,1338225966,111,3
6617,19035,1300011741,99,4
6618,15609,1075101206,90,3
6619,58842,1197210433,251,4
6620,252286,1203560567,103,4
6621,15604,1075101206,103,3
6622,252261,1203560567,103,3
6623,14665,1001029560,99,4
6624,15609,1075101206,116,3
6625,15609,1075101206,115,3
6626,18631,1300011741,25,5
6627,17180,1075101206,251,4
6628,5929,1199677725,99,4
6629,4784,1418181070,99,2
6630,62725,1038402501,99,3
6631,16961,1001029560,100,5
6632,16957,1001029560,227,3
6633,90133,1099860397,100,3
6634,7501,1336381049,227,4
6635,58786,1197210433,227,3
6636,2213,1565800335,58,3
6637,6918,1351339368,112,4
6638,5726,1351339368,251,5
6639,252297,1203560567,209,3
6640,15609,1075101206,112,3
6641,4390,1124914483,100,3
6642,267133,1203560567,142,4
6643,271707,1203560567,111,3
6644,234749,1203560567,163,4
6645,6858,1239405989,100,3
6646,6857,1239405989,100,3
6647,12824,1231496859,100,4
6648,32064,1308785417,56,3
